user_id,gender,neighborhoods,type_service,registration_channel,registration_date,birth_date,system_operation
118578,F,Two Bridges,normal,Promotional code,2020-07-10,1990-01-15,Android
118587,M,Two Bridges,normal,Promotional code,2020-07-24,1989-08-01,Android
118591,M,Two Bridges,normal,Instagram,2020-07-26,1986-04-22,Android
118620,M,Two Bridges,premium,Google,2020-06-04,1985-12-13,Android
118643,M,Two Bridges,normal,Marketplace,2020-06-13,1990-07-16,Android
118646,M,Two Bridges,normal,Google,2020-06-14,1987-06-07,Android
118653,M,Two Bridges,premium,Google,2020-06-10,1985-04-26,Android
118668,M,Two Bridges,normal,Instagram,2020-07-20,1986-01-21,Android
118675,F,Two Bridges,normal,Google,2020-06-23,1985-01-17,Android
118678,M,Two Bridges,premium,Google,2020-06-28,1987-12-06,Android
118688,F,Two Bridges,premium,Facebook,2020-06-26,1988-10-20,Android
118714,F,Two Bridges,normal,Google,2020-06-11,1987-08-27,Android
118726,F,Two Bridges,premium,Facebook,2020-06-08,1988-02-09,Web
118738,M,Two Bridges,premium,Instagram,2020-07-13,1986-02-21,Android
118758,F,Two Bridges,premium,Google,2020-07-02,1988-10-10,Android
118764,F,Two Bridges,premium,Google,2020-07-10,1986-12-22,Web
118785,M,Two Bridges,normal,Marketplace,2020-06-20,1986-11-04,Android
118791,F,Two Bridges,normal,Google,2020-06-14,1986-11-19,IOS
118797,F,Two Bridges,premium,Google,2020-06-16,1990-07-15,Android
118803,F,Two Bridges,normal,Google,2020-07-21,1986-01-19,Android
118806,F,Two Bridges,premium,Google,2020-07-10,1988-08-09,Android
118808,M,Two Bridges,normal,Google,2020-06-21,1989-03-01,Android
118821,M,Two Bridges,premium,Facebook,2020-06-25,1988-07-07,Android
118842,F,Two Bridges,premium,Google,2020-06-30,1988-05-08,Android
118848,F,Two Bridges,premium,Google,2020-07-12,1986-09-02,Android
118851,F,Two Bridges,normal,Google,2020-06-03,1988-12-19,Android
118864,F,Two Bridges,normal,Google,2020-07-07,1989-12-18,Android
118868,M,Two Bridges,normal,Google,2020-07-02,1988-09-24,Android
118889,M,Two Bridges,normal,Google,2020-07-29,1987-10-03,Android
118898,M,Two Bridges,premium,Facebook,2020-06-04,1987-03-08,Android
118911,M,Two Bridges,premium,Google,2020-07-12,1986-11-11,Web
118919,M,Two Bridges,premium,Facebook,2020-07-13,1986-03-10,Android
118925,F,Two Bridges,normal,Instagram,2020-06-26,1990-02-16,Android
118930,F,Two Bridges,premium,Facebook,2020-06-15,1986-12-16,Android
118932,F,Two Bridges,normal,Google,2020-06-03,1986-07-10,Android
118945,F,Two Bridges,normal,Facebook,2020-06-07,1987-07-06,Web
118956,F,Two Bridges,normal,Marketplace,2020-07-27,1989-04-03,Android
118959,F,Two Bridges,premium,Facebook,2020-07-02,1985-11-19,Android
118965,F,Two Bridges,premium,Recommendation,2020-06-04,1987-05-26,Web
119029,M,Two Bridges,normal,Facebook,2020-06-29,1985-07-23,Android
119031,F,Two Bridges,premium,Marketplace,2020-07-03,1988-11-20,Android
119044,M,Two Bridges,normal,Instagram,2020-07-07,1990-04-11,Web
119063,M,Two Bridges,normal,Marketplace,2020-06-22,1989-07-11,Android
119085,F,Two Bridges,normal,Instagram,2020-06-24,1987-08-04,Android
119095,F,Two Bridges,normal,Marketplace,2020-06-23,1988-10-04,Android
119120,F,Two Bridges,normal,Facebook,2020-07-25,1985-12-09,Android
119178,M,Two Bridges,normal,Facebook,2020-06-29,1989-03-05,Web
119189,F,Two Bridges,normal,Instagram,2020-06-03,1988-05-19,Android
119231,F,Two Bridges,premium,Facebook,2020-07-08,1986-03-10,Web
119245,M,Two Bridges,normal,Promotional code,2020-06-22,1988-07-21,Android
119278,M,Two Bridges,premium,Instagram,2020-06-15,1985-03-28,Android
119294,M,Two Bridges,normal,Google,2020-06-08,1986-07-09,Web
119299,F,Two Bridges,normal,Instagram,2020-06-13,1987-08-20,Android
119303,F,Two Bridges,premium,Instagram,2020-07-24,1987-02-12,Web
119312,F,Two Bridges,normal,Google,2020-06-07,1989-07-21,Android
119348,F,Two Bridges,premium,Google,2020-07-09,1989-02-04,Android
119353,M,Two Bridges,normal,Facebook,2020-06-02,1986-08-26,Android
119355,F,Two Bridges,normal,Instagram,2020-06-11,1985-07-19,Web
119378,F,Two Bridges,normal,Promotional code,2020-07-01,1985-01-24,Android
119394,F,Two Bridges,normal,Google,2020-07-02,1990-02-14,Android
119408,F,Two Bridges,normal,Google,2020-06-03,1987-08-08,Android
119411,F,Two Bridges,normal,Facebook,2020-07-09,1985-03-24,Android
119421,F,Two Bridges,normal,Marketplace,2020-06-19,1986-10-09,Web
119452,M,Two Bridges,normal,Google,2020-06-12,1986-05-22,Web
119486,M,Two Bridges,normal,Instagram,2020-06-28,1986-10-21,Web
119497,F,Two Bridges,normal,Google,2020-07-02,1987-02-24,Android
119500,M,Two Bridges,normal,Facebook,2020-06-19,1985-01-16,IOS
119505,F,Two Bridges,normal,Google,2020-07-22,1988-09-24,Android
119509,M,Two Bridges,normal,Google,2020-06-09,1986-02-02,Android
119533,F,Two Bridges,premium,Promotional code,2020-06-07,1988-04-11,Android
119545,F,Two Bridges,normal,Facebook,2020-06-20,1986-07-20,Android
119606,M,Two Bridges,premium,Instagram,2020-06-02,1986-01-08,Android
119612,M,Two Bridges,normal,Google,2020-06-24,1989-07-08,Android
119629,M,Two Bridges,normal,Google,2020-07-23,1988-05-12,Android
119649,M,Two Bridges,premium,Facebook,2020-06-12,1985-07-11,IOS
119658,F,Two Bridges,normal,Recommendation,2020-06-30,1988-04-18,Android
119668,M,Two Bridges,premium,Facebook,2020-06-01,1988-10-23,Android
119683,F,Two Bridges,premium,Google,2020-06-24,1988-09-26,Android
119709,M,Two Bridges,premium,Facebook,2020-06-19,1987-12-19,Android
119719,F,Two Bridges,normal,Google,2020-07-25,1986-09-17,Android
119733,F,Two Bridges,premium,Recommendation,2020-06-30,1985-06-02,Android
119736,F,Two Bridges,normal,Instagram,2020-06-06,1987-06-23,Android
119744,M,Two Bridges,normal,Instagram,2020-07-12,1985-01-25,Android
119781,F,Two Bridges,normal,Google,2020-07-04,1988-08-30,Android
119782,M,Two Bridges,premium,Google,2020-06-21,1986-11-22,Android
119798,F,Two Bridges,premium,Google,2020-06-04,1989-08-30,Android
119812,F,Two Bridges,normal,Google,2020-07-20,1990-09-18,Android
119822,M,Two Bridges,premium,Google,2020-07-17,1990-09-14,Android
119851,F,Two Bridges,premium,Google,2020-07-16,1989-07-27,Android
119864,M,Two Bridges,premium,Facebook,2020-07-03,1988-05-10,Android
119910,M,Two Bridges,normal,Promotional code,2020-07-06,1990-01-21,Android
119917,M,Two Bridges,normal,Google,2020-06-30,1989-08-31,Android
119920,F,Two Bridges,normal,Facebook,2020-07-17,1990-09-08,Android
119934,F,Two Bridges,premium,Google,2020-06-29,1985-12-06,Android
119952,F,Two Bridges,premium,Facebook,2020-07-25,1987-11-06,Android
119973,F,Two Bridges,premium,Marketplace,2020-06-23,1990-04-26,Android
119990,M,Two Bridges,normal,Google,2020-06-30,1990-07-08,Android
119993,M,Two Bridges,normal,Google,2020-07-08,1987-10-20,Android
119998,M,Two Bridges,normal,Marketplace,2020-07-20,1986-04-20,Android
120016,F,Two Bridges,premium,Instagram,2020-07-10,1987-08-25,Web
120028,F,Two Bridges,normal,Recommendation,2020-07-26,1987-03-11,Android
120068,F,Two Bridges,premium,Recommendation,2020-06-06,1988-08-25,IOS
120073,M,Two Bridges,normal,Google,2020-07-02,1990-10-31,Android
120078,F,Two Bridges,premium,Promotional code,2020-07-24,1985-08-25,Android
120124,M,Two Bridges,normal,Facebook,2020-06-23,1988-02-25,Android
120139,M,Two Bridges,normal,Instagram,2020-07-15,1987-04-30,Android
120153,M,Two Bridges,premium,Recommendation,2020-06-30,1988-10-16,Android
120161,M,Two Bridges,normal,Promotional code,2020-07-18,1988-07-02,Android
120171,M,Two Bridges,premium,Instagram,2020-07-01,1990-07-16,Android
120179,M,Two Bridges,normal,Marketplace,2020-07-06,1988-06-06,Android
120180,M,Two Bridges,normal,Google,2020-07-15,1987-05-02,Android
120184,F,Two Bridges,normal,Recommendation,2020-06-05,1985-12-16,Android
120223,M,Two Bridges,normal,Instagram,2020-07-13,1985-08-13,Android
120224,F,Two Bridges,premium,Google,2020-07-07,1989-02-26,Android
120226,M,Two Bridges,normal,Google,2020-06-01,1990-08-31,Web
120230,F,Two Bridges,normal,Recommendation,2020-07-08,1988-12-16,Android
120232,M,Two Bridges,normal,Facebook,2020-06-21,1990-03-10,Android
120247,F,Two Bridges,normal,Recommendation,2020-06-03,1986-06-25,Android
120250,M,Two Bridges,premium,Facebook,2020-06-15,1989-10-12,Android
120257,F,Two Bridges,normal,Promotional code,2020-07-26,1988-07-20,Android
120269,F,Two Bridges,premium,Promotional code,2020-06-19,1985-09-01,Android
120278,M,Two Bridges,normal,Google,2020-06-30,1990-07-14,Android
120287,M,Two Bridges,normal,Instagram,2020-06-11,1988-11-24,Web
120291,F,Two Bridges,normal,Marketplace,2020-07-26,1985-12-03,Android
120297,M,Two Bridges,normal,Promotional code,2020-06-18,1989-09-26,Android
120307,M,Two Bridges,premium,Marketplace,2020-06-24,1988-12-07,Android
120322,M,Two Bridges,normal,Marketplace,2020-06-11,1986-08-26,Android
120355,M,Two Bridges,normal,Facebook,2020-06-02,1987-10-08,Android
120356,M,Two Bridges,normal,Facebook,2020-06-18,1988-05-01,Android
120357,F,Two Bridges,premium,Google,2020-07-21,1986-08-30,Android
120374,M,Two Bridges,normal,Promotional code,2020-06-08,1987-05-29,Android
120382,F,Two Bridges,normal,Recommendation,2020-07-10,1987-03-12,Android
120404,M,Two Bridges,premium,Google,2020-07-22,1985-11-26,Android
120411,F,Two Bridges,normal,Google,2020-06-26,1985-01-22,Android
120422,F,Two Bridges,premium,Marketplace,2020-06-09,1985-11-03,Android
120435,M,Two Bridges,premium,Google,2020-06-21,1985-05-20,Android
120464,F,Two Bridges,premium,Instagram,2020-07-23,1987-07-08,Android
120475,M,Two Bridges,normal,Google,2020-06-08,1988-02-10,Android
120486,F,Two Bridges,normal,Google,2020-06-30,1988-01-20,Android
120490,M,Two Bridges,normal,Facebook,2020-07-10,1989-09-09,Android
120515,F,Two Bridges,premium,Facebook,2020-07-25,1985-01-22,Web
120530,M,Two Bridges,normal,Instagram,2020-06-10,1989-10-03,Android
120543,F,Two Bridges,normal,Google,2020-07-21,1987-04-11,Android
120545,M,Two Bridges,normal,Marketplace,2020-07-07,1986-07-31,Android
120552,F,Two Bridges,normal,Facebook,2020-07-01,1990-10-12,Android
120564,F,Two Bridges,normal,Recommendation,2020-07-21,1988-04-05,Android
120600,F,Two Bridges,premium,Instagram,2020-07-15,1990-07-12,Web
120644,M,Two Bridges,normal,Instagram,2020-07-17,1986-02-15,Android
120648,F,Two Bridges,normal,Recommendation,2020-06-10,1988-09-25,Android
120674,F,Two Bridges,normal,Google,2020-07-10,1985-07-26,Web
120677,F,Two Bridges,premium,Facebook,2020-06-15,1989-11-17,Android
120699,F,Two Bridges,normal,Recommendation,2020-06-05,1990-07-05,Android
120710,F,Two Bridges,premium,Google,2020-06-20,1986-05-06,Android
120724,F,Two Bridges,premium,Google,2020-07-29,1986-09-23,Android
120728,M,Two Bridges,premium,Instagram,2020-06-30,1986-11-22,IOS
120748,M,Two Bridges,normal,Google,2020-07-13,1987-07-11,Android
120763,F,Two Bridges,normal,Marketplace,2020-06-01,1990-03-30,Android
120765,F,Two Bridges,normal,Google,2020-07-05,1986-10-30,Android
120774,F,Two Bridges,normal,Google,2020-06-29,1987-07-04,Android
120788,M,Two Bridges,normal,Google,2020-06-28,1990-09-07,Android
120797,F,Two Bridges,premium,Google,2020-06-23,1989-10-30,Android
120815,M,Two Bridges,premium,Facebook,2020-07-04,1988-10-09,Android
120824,M,Two Bridges,premium,Instagram,2020-06-10,1990-12-23,Android
120859,M,Two Bridges,normal,Facebook,2020-06-15,1985-04-19,Android
120864,M,Two Bridges,premium,Google,2020-06-16,1990-09-12,Android
120876,M,Two Bridges,premium,Marketplace,2020-06-20,1986-03-27,Android
120886,M,Two Bridges,normal,Promotional code,2020-06-07,1989-10-09,Android
120898,F,Two Bridges,normal,Marketplace,2020-07-02,1987-05-17,Web
120911,M,Two Bridges,premium,Facebook,2020-07-18,1990-04-19,Android
120919,F,Two Bridges,normal,Facebook,2020-06-26,1987-02-09,Android
120926,F,Two Bridges,normal,Google,2020-07-26,1989-05-31,Android
120993,M,Two Bridges,normal,Recommendation,2020-06-18,1987-05-18,Android
120995,M,Two Bridges,normal,Recommendation,2020-07-10,1988-10-22,Android
120997,F,Two Bridges,normal,Promotional code,2020-07-29,1989-09-03,Android
121018,F,Two Bridges,normal,Marketplace,2020-06-24,1988-09-01,Web
121020,M,Two Bridges,premium,Google,2020-07-15,1987-10-20,Android
121024,M,Two Bridges,normal,Promotional code,2020-07-16,1986-12-26,Android
123545,F,Two Bridges,normal,Marketplace,2020-07-14,1985-05-16,Android
123599,F,Two Bridges,premium,Marketplace,2020-06-22,1988-12-10,Android
123601,F,Two Bridges,premium,Recommendation,2020-07-28,1985-08-06,Web
123724,F,Two Bridges,normal,Google,2020-06-02,1987-05-03,Android
123755,M,Two Bridges,normal,Google,2020-06-28,1987-08-23,Web
123780,M,Two Bridges,premium,Google,2020-06-02,1988-10-12,Android
123796,M,Two Bridges,normal,Instagram,2020-06-08,1989-08-11,Android
123839,F,Two Bridges,premium,Marketplace,2020-07-04,1988-09-12,Android
123893,F,Two Bridges,normal,Recommendation,2020-06-07,1990-09-21,Android
123906,F,Two Bridges,normal,Instagram,2020-07-26,1986-03-22,Android
123914,F,Two Bridges,normal,Google,2020-07-18,1989-04-13,Android
123927,F,Two Bridges,normal,Google,2020-06-23,1988-03-12,Android
123941,M,Two Bridges,normal,Instagram,2020-07-06,1988-08-24,Android
123984,M,Two Bridges,premium,Google,2020-06-09,1989-07-20,Android
124011,M,Two Bridges,premium,Instagram,2020-06-12,1987-09-18,Android
124017,F,Two Bridges,normal,Google,2020-07-10,1987-08-03,Android
124086,M,Two Bridges,normal,Marketplace,2020-07-20,1987-01-14,Android
124119,F,Two Bridges,normal,Instagram,2020-06-25,1988-10-01,Android
124128,M,Two Bridges,normal,Facebook,2020-07-13,1990-03-22,Android
124159,F,Two Bridges,normal,Google,2020-07-26,1985-08-27,IOS
124173,F,Two Bridges,premium,Instagram,2020-07-08,1986-03-25,Android
124208,F,Two Bridges,normal,Google,2020-07-25,1989-06-20,Android
124253,M,Two Bridges,normal,Google,2020-07-21,1985-04-09,Web
124264,M,Two Bridges,normal,Facebook,2020-07-13,1986-04-20,Android
124268,F,Two Bridges,normal,Recommendation,2020-06-30,1989-06-05,Android
124269,M,Two Bridges,premium,Recommendation,2020-06-20,1990-06-23,Android
124325,F,Two Bridges,normal,Promotional code,2020-07-22,1986-09-07,Android
124366,M,Two Bridges,premium,Marketplace,2020-06-26,1985-07-15,Android
124449,M,Two Bridges,premium,Google,2020-07-20,1990-06-23,Android
124472,M,Two Bridges,premium,Promotional code,2020-07-12,1985-01-25,Android
124540,F,Two Bridges,normal,Google,2020-06-18,1987-04-16,Web
124550,F,Two Bridges,premium,Google,2020-06-17,1987-09-06,Android
124594,M,Two Bridges,normal,Instagram,2020-06-27,1988-12-02,Android
124707,M,Two Bridges,normal,Google,2020-07-14,1988-11-03,Android
124726,M,Two Bridges,premium,Recommendation,2020-06-19,1986-07-02,Android
124735,F,Two Bridges,premium,Google,2020-06-21,1990-05-15,Android
124738,F,Two Bridges,premium,Recommendation,2020-07-07,1990-12-29,Android
118547,M,Little Italy,normal,Google,2020-06-02,1986-03-06,Android
118552,F,Little Italy,premium,Google,2020-07-03,1988-08-10,Android
118565,M,Little Italy,normal,Google,2020-06-16,1989-05-30,Android
118568,F,Little Italy,premium,Facebook,2020-06-04,1985-06-08,Android
118592,M,Little Italy,normal,Google,2020-07-04,1986-01-12,Web
118593,M,Little Italy,premium,Instagram,2020-07-02,1987-01-29,Android
118619,F,Little Italy,premium,Google,2020-07-25,1990-05-31,Android
118629,M,Little Italy,normal,Instagram,2020-07-16,1989-02-18,Android
118640,M,Little Italy,premium,Facebook,2020-06-29,1990-09-30,Android
118649,M,Little Italy,premium,Recommendation,2020-07-27,1989-02-23,Android
118666,M,Little Italy,normal,Google,2020-06-23,1986-05-20,Android
118690,F,Little Italy,normal,Marketplace,2020-07-25,1987-06-30,Web
118695,F,Little Italy,premium,Google,2020-07-10,1986-09-05,Android
118727,F,Little Italy,premium,Facebook,2020-06-25,1989-08-28,Android
118730,M,Little Italy,premium,Google,2020-06-02,1987-01-17,Android
118746,M,Little Italy,premium,Google,2020-06-13,1985-01-21,IOS
118770,M,Little Italy,premium,Instagram,2020-07-23,1988-03-26,Android
118773,M,Little Italy,normal,Google,2020-06-03,1986-07-15,IOS
118795,M,Little Italy,premium,Google,2020-07-18,1990-12-21,Android
118804,M,Little Italy,normal,Google,2020-07-09,1985-12-31,Android
118807,M,Little Italy,normal,Instagram,2020-06-20,1989-10-02,Android
118810,M,Little Italy,premium,Google,2020-07-21,1990-09-23,Android
118826,M,Little Italy,premium,Instagram,2020-06-13,1985-06-19,Android
118827,F,Little Italy,normal,Google,2020-06-02,1985-07-10,Android
118830,M,Little Italy,normal,Google,2020-07-16,1989-06-30,Android
118840,F,Little Italy,normal,Instagram,2020-06-17,1986-08-25,IOS
118846,M,Little Italy,normal,Facebook,2020-06-17,1987-07-01,Android
118858,M,Little Italy,premium,Instagram,2020-06-12,1986-09-04,Web
118871,F,Little Italy,normal,Promotional code,2020-07-30,1989-05-17,Android
118874,F,Little Italy,premium,Google,2020-06-11,1989-12-04,Android
118883,M,Little Italy,normal,Recommendation,2020-06-10,1990-03-23,Android
118901,F,Little Italy,normal,Recommendation,2020-07-22,1985-03-01,IOS
118913,M,Little Italy,normal,Google,2020-07-17,1990-07-07,IOS
118941,F,Little Italy,normal,Google,2020-07-08,1988-06-18,Android
118951,F,Little Italy,normal,Google,2020-06-02,1987-07-07,IOS
118970,F,Little Italy,premium,Google,2020-07-06,1988-03-25,Android
118979,F,Little Italy,normal,Google,2020-06-23,1986-09-01,Web
118980,F,Little Italy,premium,Google,2020-06-22,1988-04-02,Android
118996,M,Little Italy,normal,Promotional code,2020-06-13,1988-12-28,Android
119011,M,Little Italy,premium,Instagram,2020-06-01,1985-09-10,Android
119013,F,Little Italy,premium,Instagram,2020-07-17,1985-04-24,Android
119016,F,Little Italy,normal,Google,2020-06-10,1988-06-23,Android
119018,M,Little Italy,normal,Google,2020-06-30,1987-05-20,Android
119041,F,Little Italy,normal,Marketplace,2020-07-19,1986-04-17,Web
119048,M,Little Italy,normal,Google,2020-06-05,1985-03-11,Web
119065,F,Little Italy,premium,Google,2020-07-10,1986-07-01,Android
119068,M,Little Italy,normal,Marketplace,2020-07-27,1988-12-13,Android
119073,F,Little Italy,normal,Marketplace,2020-06-10,1987-05-29,Android
119079,M,Little Italy,normal,Facebook,2020-07-13,1989-05-28,Android
119080,F,Little Italy,normal,Facebook,2020-06-16,1988-11-02,Web
119100,M,Little Italy,premium,Instagram,2020-06-28,1990-08-15,Android
119103,M,Little Italy,normal,Google,2020-07-27,1985-06-22,Android
119114,F,Little Italy,premium,Google,2020-06-09,1990-03-16,Android
119121,F,Little Italy,premium,Instagram,2020-07-29,1985-07-24,Android
119125,M,Little Italy,premium,Facebook,2020-06-03,1985-03-28,Web
119161,M,Little Italy,normal,Google,2020-07-27,1987-10-03,Android
119177,M,Little Italy,premium,Facebook,2020-07-06,1990-02-13,Android
119199,F,Little Italy,premium,Instagram,2020-06-04,1986-05-11,Android
119201,F,Little Italy,premium,Facebook,2020-06-22,1986-02-18,Android
119203,F,Little Italy,normal,Google,2020-07-02,1990-08-18,Android
119209,M,Little Italy,normal,Google,2020-06-10,1986-10-03,Android
119214,F,Little Italy,normal,Marketplace,2020-07-25,1986-11-24,Android
119216,F,Little Italy,premium,Google,2020-07-07,1985-09-27,Android
119238,M,Little Italy,normal,Google,2020-07-07,1989-07-26,Android
119250,F,Little Italy,normal,Facebook,2020-07-21,1986-10-04,Android
119267,M,Little Italy,normal,Google,2020-07-19,1988-10-10,Android
119273,M,Little Italy,normal,Facebook,2020-07-29,1986-01-26,Android
119290,F,Little Italy,premium,Recommendation,2020-06-17,1989-08-11,IOS
119304,M,Little Italy,normal,Facebook,2020-07-12,1987-05-13,Android
119313,F,Little Italy,normal,Marketplace,2020-07-26,1986-04-29,Web
119375,M,Little Italy,premium,Google,2020-07-05,1990-12-09,Android
119430,F,Little Italy,normal,Google,2020-06-16,1985-11-07,Android
119431,F,Little Italy,premium,Google,2020-06-16,1989-10-05,Android
119450,M,Little Italy,normal,Google,2020-06-19,1988-09-07,Android
119460,M,Little Italy,normal,Facebook,2020-07-25,1986-02-10,Android
119468,M,Little Italy,normal,Google,2020-07-21,1989-11-21,Android
119485,F,Little Italy,normal,Instagram,2020-06-24,1985-05-22,Android
119489,M,Little Italy,premium,Google,2020-06-11,1985-10-16,Android
119498,M,Little Italy,premium,Marketplace,2020-07-03,1990-07-20,Android
119499,M,Little Italy,premium,Recommendation,2020-07-06,1987-04-11,Android
119513,M,Little Italy,premium,Facebook,2020-07-08,1990-01-12,Web
119514,M,Little Italy,premium,Instagram,2020-07-01,1988-07-25,Android
119516,M,Little Italy,normal,Facebook,2020-06-05,1985-04-03,Android
119561,F,Little Italy,premium,Facebook,2020-07-19,1989-04-19,Android
119573,M,Little Italy,normal,Promotional code,2020-06-22,1990-05-02,Web
119591,M,Little Italy,normal,Promotional code,2020-07-24,1986-08-23,Android
119596,M,Little Italy,premium,Instagram,2020-07-25,1986-08-19,Android
119605,M,Little Italy,premium,Google,2020-06-18,1987-07-22,Android
119617,M,Little Italy,premium,Facebook,2020-07-14,1990-02-05,Web
119632,M,Little Italy,normal,Instagram,2020-06-07,1988-09-16,Android
119638,M,Little Italy,premium,Promotional code,2020-06-15,1989-08-10,Android
119643,F,Little Italy,normal,Instagram,2020-07-01,1989-10-10,Android
119644,F,Little Italy,normal,Instagram,2020-06-29,1987-03-07,Android
119674,M,Little Italy,normal,Facebook,2020-07-18,1986-06-25,Android
119677,F,Little Italy,normal,Instagram,2020-06-26,1987-12-03,Android
119681,F,Little Italy,premium,Google,2020-07-30,1987-05-14,Android
119684,M,Little Italy,normal,Marketplace,2020-07-06,1985-11-23,Android
119712,F,Little Italy,normal,Google,2020-06-15,1987-01-18,Android
119717,M,Little Italy,normal,Google,2020-06-22,1988-09-05,Android
119738,M,Little Italy,normal,Google,2020-06-10,1986-08-01,Android
119743,M,Little Italy,premium,Google,2020-06-22,1989-08-31,Android
119766,F,Little Italy,normal,Marketplace,2020-07-09,1987-04-13,Web
119772,M,Little Italy,normal,Facebook,2020-07-30,1986-08-24,Android
119784,M,Little Italy,premium,Google,2020-07-10,1985-08-20,Android
119790,F,Little Italy,premium,Marketplace,2020-07-24,1990-09-15,Android
119794,M,Little Italy,normal,Facebook,2020-06-23,1985-03-10,Android
119818,F,Little Italy,normal,Google,2020-06-01,1988-06-21,Android
119821,M,Little Italy,normal,Google,2020-07-24,1987-02-10,Android
119824,F,Little Italy,normal,Marketplace,2020-06-12,1988-04-15,Android
119835,M,Little Italy,normal,Promotional code,2020-06-19,1988-03-09,Android
119838,M,Little Italy,normal,Marketplace,2020-06-11,1988-06-30,Android
119840,F,Little Italy,premium,Google,2020-07-15,1989-10-12,Android
119844,M,Little Italy,normal,Instagram,2020-06-30,1990-06-14,Android
119854,M,Little Italy,normal,Google,2020-06-17,1987-02-16,Android
119871,M,Little Italy,normal,Google,2020-06-22,1988-08-06,Web
119872,M,Little Italy,normal,Google,2020-06-08,1988-09-23,Android
119876,F,Little Italy,normal,Recommendation,2020-06-24,1985-12-23,Android
119877,F,Little Italy,normal,Facebook,2020-06-16,1986-08-11,Android
119881,M,Little Italy,premium,Google,2020-07-22,1985-11-30,Android
119882,M,Little Italy,normal,Google,2020-06-11,1988-10-16,Android
119883,F,Little Italy,normal,Marketplace,2020-06-30,1985-03-21,Android
119888,M,Little Italy,normal,Google,2020-06-25,1989-03-25,Android
119912,M,Little Italy,premium,Instagram,2020-07-29,1986-08-01,Android
119927,F,Little Italy,normal,Google,2020-06-13,1990-08-25,Android
119933,F,Little Italy,premium,Google,2020-07-02,1989-06-05,Android
119943,F,Little Italy,normal,Recommendation,2020-06-05,1990-04-12,Android
119944,M,Little Italy,premium,Marketplace,2020-07-16,1987-10-11,Android
119962,M,Little Italy,normal,Google,2020-07-19,1985-11-23,Android
119965,M,Little Italy,premium,Google,2020-06-07,1990-06-02,Android
119980,F,Little Italy,premium,Google,2020-06-14,1988-02-07,Android
119994,F,Little Italy,premium,Instagram,2020-06-27,1986-01-18,Android
120018,M,Little Italy,normal,Google,2020-06-08,1985-05-24,Android
120039,M,Little Italy,normal,Google,2020-07-26,1988-09-03,Android
120057,M,Little Italy,normal,Facebook,2020-07-12,1990-05-30,Android
120066,F,Little Italy,normal,Google,2020-06-13,1989-05-14,Android
120074,M,Little Italy,normal,Facebook,2020-07-16,1986-03-28,Android
120077,M,Little Italy,premium,Instagram,2020-06-03,1990-02-04,Android
120083,M,Little Italy,normal,Google,2020-07-03,1989-05-08,Android
120091,F,Little Italy,normal,Google,2020-07-19,1988-04-09,Android
120093,F,Little Italy,normal,Google,2020-06-17,1986-08-02,Android
120105,F,Little Italy,premium,Google,2020-06-13,1988-12-12,Android
120109,F,Little Italy,premium,Facebook,2020-07-06,1986-08-18,Android
120134,M,Little Italy,normal,Instagram,2020-07-06,1988-02-19,Android
120140,M,Little Italy,premium,Google,2020-07-17,1985-05-22,Android
120146,F,Little Italy,normal,Recommendation,2020-06-15,1987-08-13,Android
120158,F,Little Italy,normal,Google,2020-06-06,1987-10-16,Android
120170,M,Little Italy,premium,Instagram,2020-07-03,1985-02-05,Android
120177,M,Little Italy,premium,Instagram,2020-07-17,1986-08-30,Android
120185,F,Little Italy,premium,Marketplace,2020-07-11,1987-08-12,Android
120215,M,Little Italy,premium,Google,2020-06-26,1990-12-30,Web
120229,F,Little Italy,premium,Facebook,2020-06-23,1988-03-23,Web
120231,F,Little Italy,premium,Google,2020-06-30,1988-09-08,Android
120235,M,Little Italy,premium,Facebook,2020-07-05,1988-01-07,Android
120236,M,Little Italy,normal,Recommendation,2020-06-29,1988-02-29,Android
120238,M,Little Italy,premium,Instagram,2020-07-19,1987-09-29,Android
120244,M,Little Italy,normal,Google,2020-07-27,1988-02-21,Android
120251,M,Little Italy,premium,Marketplace,2020-07-25,1988-11-02,Android
120253,F,Little Italy,normal,Marketplace,2020-07-20,1988-11-12,Android
120271,M,Little Italy,normal,Google,2020-06-28,1987-01-22,Android
120286,M,Little Italy,normal,Facebook,2020-07-21,1986-05-17,Web
120289,M,Little Italy,normal,Google,2020-06-07,1988-09-07,Android
120296,M,Little Italy,premium,Google,2020-07-16,1986-09-18,Android
120309,M,Little Italy,normal,Google,2020-07-26,1988-04-22,Android
120339,M,Little Italy,premium,Promotional code,2020-07-21,1988-10-10,Android
120359,F,Little Italy,normal,Google,2020-06-18,1989-01-19,Android
120360,F,Little Italy,normal,Facebook,2020-07-16,1986-03-15,Android
120372,M,Little Italy,premium,Google,2020-06-08,1989-04-02,Android
120386,F,Little Italy,normal,Google,2020-06-03,1986-06-29,Android
120399,F,Little Italy,normal,Google,2020-07-23,1988-12-10,Android
120401,F,Little Italy,premium,Google,2020-07-29,1989-05-13,Android
120443,F,Little Italy,normal,Google,2020-07-02,1989-03-19,Web
120459,F,Little Italy,normal,Instagram,2020-07-07,1986-10-17,Web
120469,F,Little Italy,premium,Google,2020-07-22,1990-02-24,Android
120470,F,Little Italy,normal,Facebook,2020-06-25,1987-08-30,Android
